instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour
164,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331
164,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218
164,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,20,114,134
164,2011-06-13,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,14,75,89
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,13,18,31
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,3,10,13
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,2,8,10
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,1,1,2
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,0,3,3
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,3,23,26
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,6,107,113
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346,365
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,45,441,486
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174,193
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,33,97,130
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,40,103,143
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,30,139,169
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,33,176,209
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,41,118,159
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,42,136,178
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,51,279,330
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,85,484,569
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,65,473,538
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,51,335,386
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,60,237,297
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,37,206,243
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,29,159,188
165,2011-06-14,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891,2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,19,91,110
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,8,44,52
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,0,14,14
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,0,9,9
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,0,1,1
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,0,4,4
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,1,20,21
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,11,110,121
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,22,348,370
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,53,445,498
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,22,185,207
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108,135
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,49,115,164
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,33,178,211
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146,189
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,50,128,178
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,33,131,164
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,47,265,312
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,83,555,638
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,80,527,607
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362,416
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273,330
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,48,209,257
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,31,144,175
166,2011-06-15,2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,769,4411,5180,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0.0,17,90,107
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,9,38,47
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,1,0,4,1,1,0.58,0.5455,0.6,0.0,4,13,17
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,1,4,5
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,0,4,4
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0,6,6
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,7,18,25
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104,112
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,16,172,188
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,24,364,388
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,29,232,261
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,18,103,121
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,33,117,150
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,41,165,206
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,37,114,151
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,39,114,153
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,36,258,294
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,42,230,272
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269,327
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,25,176,201
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,34,154,188
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,24,127,151
167,2011-06-16,2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,545,3222,3767,2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,2,14,16
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,3,21,24
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,4,19,23
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,2,11,13
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,1,5,6
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,1,5,6
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,5,0,5,1,1,0.54,0.5152,1.0,0.0,1,12,13
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,6,0,5,1,1,0.56,0.5303,0.94,0.0,8,89,97
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,25,225,250
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,28,426,454
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,44,126,170
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138,181
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,49,194,243
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156,204
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142,215
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,62,181,243
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286,355
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467,552
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388,450
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,53,275,328
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159,208
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175
168,2011-06-17,2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,863,3981,4844,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141,178
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83,104
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,15,80,95
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,16,37,53
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,4,16,20
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,1,4,5
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,1,6,7
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,9,18,27
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,12,45,57
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176,244
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258,420
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,135,192,327
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,138,196,334
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,153,214,367
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,193,275,468
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,118,263,381
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,99,227,326
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,61,127,188
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,58,125,183
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,56,105,161
169,2011-06-18,2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,1807,3312,5119,2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,53,97,150
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,18,71,89
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59,76
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59,72
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,14,16,30
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,7,10,17
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,7,12,19
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22,33
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36,71
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59,84
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111,169
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158,244
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236,377
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255,396
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,149,214,363
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193,317
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,146,216,362
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,121,257,378
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,159,238,397
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,78,218,296
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146,232
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114,152
170,2011-06-19,2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,1639,3105,4744,2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,14,78,92
171,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,699,3311,4010,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19,26
171,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,699,3311,4010,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,9,3,12
171,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,699,3311,4010,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0,2
171,2011-06-20,2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,699,3311,4010,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1,0,1
